source,target,relation,label,type
Dress,Carin,built,ADD,Implicit
Dress,button,get,ADD,Implicit
Dress,quality,give,ADD,Implicit
Dress,item,features,ADD,Implicit
Dress,halter,draped,ADD,Implicit
Dress,bodice,has,ADD,Implicit
Dress,Faithfull,gathered,ADD,Implicit
Dress,Features,Look,ADD,Implicit
Dress,Elisa,wear,ADD,Implicit
Dress,pintuck,features,ADD,Implicit
Dress,Berle,made,ADD,Implicit
Dress,brand,cut,ADD,Implicit
Dress,signature,features,ADD,Implicit
Dress,embroidery,features,ADD,Implicit
Dress,colors,features,ADD,Implicit
Dress,day,begins,ADD,Implicit
Dress,mesh,creates,ADD,Implicit
Dress,gold,combines,ADD,Implicit
Dress,staple,features,ADD,Implicit
Dress,Irina,features,ADD,Implicit
Dress,cardigan,inspired,ADD,Implicit
Dress,blazer,has,ADD,Implicit
Dress,Susann,has,ADD,Implicit
Dress,form,fitted,ADD,Implicit
Dress,jacket,has,ADD,Implicit
Dress,blouse,features,ADD,Implicit
Dress,IBEN,has,ADD,Implicit
Dress,material,cut,ADD,Implicit
Dress,GANNI,sits,ADD,Implicit
Dress,Missoni,give,ADD,Implicit
Dress,DAY,features,ADD,Implicit
Dress,Joyce,made,ADD,Implicit
Dress,tie,features,ADD,Implicit
Dress,Coast,mermaid,ADD,Implicit
Dress,multicolor,ribbed,ADD,Implicit
Dress,seasons,gives,ADD,Implicit
Dress,arms,comes,ADD,Implicit
Dress,skirt,fastening,ADD,Implicit
Dress,shift,cut,ADD,Implicit
Dress,Dre,closes,ADD,Implicit
Dress,sequins,features,ADD,Implicit
Dress,chunky,dressed,ADD,Implicit
Dress,split,features,ADD,Implicit
Dress,skirt,has,ADD,Implicit
Dress,Merino,decide,ADD,Implicit
Dress,Tee,made,ADD,Implicit
Dress,Shirt,has,ADD,Implicit
Dress,sleeves,features,ADD,Implicit
Dress,linen,has,ADD,Implicit
Dress,Kori,made,ADD,Implicit
Dress,skirt,paired,ADD,Implicit
Dress,Ankle,have,ADD,Implicit
Dress,Bond,have,ADD,Implicit
Dress,Vintage,feel,ADD,Implicit
Dress,Jacket,shaped,ADD,Implicit
Dress,Linen,has,ADD,Implicit
Dress,skirt,adds,ADD,Implicit
Dress,Lace,has,ADD,Implicit
Dress,Pants,have,ADD,Implicit
Dress,effortless,made,ADD,Implicit
Dress,Skirt,dressed,ADD,Implicit
Dress,belt,braided,ADD,Implicit
Dress,Safari,made,ADD,Implicit
Dress,coat,’s,ADD,Implicit
Dress,Tuva,styled,ADD,Implicit
Dress,Trousers,has,ADD,Implicit
Dress,skirt,embroidered,ADD,Implicit
Dress,silhouette,cut,ADD,Implicit
Fish,Dråpe,pack,ADD,Implicit
Fish,Camilla,has,ADD,Implicit
Fish,Pledd,fitted,ADD,Implicit
Fish,Accelerate,ensures,ADD,Implicit
Fish,Ballroom,named,ADD,Implicit
Fish,Spring,hidden,ADD,Implicit
Fish,Emotional,comes,ADD,Implicit
Fish,Tirill,complements,ADD,Implicit
Fish,North,has,ADD,Implicit
Fish,Molly,made,ADD,Implicit
Fish,Graphlite,has,ADD,Implicit
Fish,Besseggen,bestselling,ADD,Implicit
Fish,Hennie,made,ADD,Implicit
Fish,Puffer,peach,ADD,Implicit
Fish,Challenge,provides,ADD,Implicit
Fish,Rewanda,features,ADD,Implicit
Fish,Cindy,shaped,ADD,Implicit
Fish,Daisy,layered,ADD,Implicit
Fish,Bomber,has,ADD,Implicit
Fish,puffer,Indie,ADD,Implicit
Fish,Concept,has,ADD,Implicit
Fish,Malin,features,ADD,Implicit
Fish,Cornelia,features,ADD,Implicit
Jacket,Pants,warming,ADD,Implicit
Jacket,Pants,dancing,ADD,Implicit
Jacket,Beauty,edging,ADD,Implicit
Jacket,Snohetta,composed,ADD,Implicit
Jacket,Elvia,has,ADD,Implicit
Jacket,Long,comes,ADD,Implicit
Jacket,Abby,layering,ADD,Implicit
Jacket,Pants,provides,ADD,Implicit
Jacket,Dress,gets,ADD,Implicit
Jacket,Høst,cropped,ADD,Implicit
Jacket,Dress,features,ADD,Implicit
Jacket,Evie,has,ADD,Implicit
Jacket,Edelen,cropped,ADD,Implicit
Jacket,jacket,features,ADD,Implicit
Jacket,feather,has,ADD,Implicit
Jacket,Pants,have,ADD,Implicit
FWSS,Casual,cut,ADD,Implicit
FWSS,Coat,consists,ADD,Implicit
FWSS,Coat,dropped,ADD,Implicit
FWSS,Cardigan,made,ADD,Implicit
FWSS,Turtleneck,made,ADD,Implicit
FWSS,turtleneck,made,ADD,Implicit
FWSS,cardigan,made,ADD,Implicit
FWSS,form,looks,ADD,Implicit
FWSS,Rain,fitted,ADD,Implicit
FWSS,fun,catching,ADD,Implicit
FWSS,wrap,features,ADD,Implicit
FWSS,sun,gather,ADD,Implicit
FWSS,jacquard,has,ADD,Implicit
FWSS,fabric,made,ADD,Implicit
FWSS,Ane,makes,ADD,Implicit
FWSS,satin,made,ADD,Implicit
FWSS,viscose,fitted,ADD,Implicit
FWSS,sleeves,has,ADD,Implicit
FWSS,Peony,features,ADD,Implicit
FWSS,ruffles,create,ADD,Implicit
FWSS,sleeve,ruffled,ADD,Implicit
FWSS,Nila,has,ADD,Implicit
FWSS,color,makes,ADD,Implicit
FWSS,lace,made,ADD,Implicit
FWSS,silk,creates,ADD,Implicit
FWSS,Work,wrap,ADD,Implicit
FWSS,brocade,features,ADD,Implicit
FWSS,Pauline,lined,ADD,Implicit
FWSS,Micro,dropped,ADD,Implicit
FWSS,fit,gives,ADD,Implicit
FWSS,summer,has,ADD,Implicit
FWSS,Set,features,ADD,Implicit
FWSS,stripe,sleeve,ADD,Implicit
FWSS,cut,makes,ADD,Implicit
FWSS,detales,has,ADD,Implicit
FWSS,vegan,dyed,ADD,Implicit
FWSS,Enjoy,wear,ADD,Implicit
FWSS,pattern,features,ADD,Implicit
FWSS,parts,features,ADD,Implicit
FWSS,line,features,ADD,Implicit
FWSS,sweetheart,features,ADD,Implicit
FWSS,slip,allow,ADD,Implicit
FWSS,wool,fitted,ADD,Implicit
FWSS,occasions,Rent,ADD,Implicit
FWSS,leather,wear,ADD,Implicit
FWSS,Aurora,has,ADD,Implicit
FWSS,midi,has,ADD,Implicit
FWSS,silhoette,gives,ADD,Implicit
FWSS,body,features,ADD,Implicit
FWSS,touch,features,ADD,Implicit
FWSS,beauty,has,ADD,Implicit
FWSS,Hadiya,features,ADD,Implicit
FWSS,print,featuring,ADD,Implicit
FWSS,Holzweiler,comes,ADD,Implicit
FWSS,details,contour,ADD,Implicit
FWSS,iridescent,frame,ADD,Implicit
FWSS,knee,cut,ADD,Implicit
FWSS,shirt,dressed,ADD,Implicit
FWSS,star,allows,ADD,Implicit
FWSS,Button,flowing,ADD,Implicit
FWSS,features,tiered,ADD,Implicit
FWSS,timeless,has,ADD,Implicit
FWSS,waist,lined,ADD,Implicit
FWSS,fall,pleated,ADD,Implicit
FWSS,cotton,has,ADD,Implicit
FWSS,Aida,made,ADD,Implicit
FWSS,v,drapes,ADD,Implicit
FWSS,midnight,wins,ADD,Implicit
FWSS,zipper,features,ADD,Implicit
FWSS,eye,features,ADD,Implicit
FWSS,cocktail,adds,ADD,Implicit
FWSS,ways,knit,ADD,Implicit
FWSS,Kada,shaped,ADD,Implicit
FWSS,peplum,knit,ADD,Implicit
FWSS,smocking,falls,ADD,Implicit
FWSS,year,dress,ADD,Implicit
FWSS,Sanne,has,ADD,Implicit
FWSS,Urban,has,ADD,Implicit
FWSS,number,decide,ADD,Implicit
FWSS,silky,features,ADD,Implicit
FWSS,sparkles,built,ADD,Implicit
FWSS,cobalt,Dress,ADD,Implicit
FWSS,dots,covered,ADD,Implicit
FWSS,party,going,ADD,Implicit
FWSS,length,provides,ADD,Implicit
FWSS,flower,Embellished,ADD,Implicit
FWSS,ROTATE,closes,ADD,Implicit
FWSS,sweater,has,ADD,Implicit
FWSS,Kaftan,Say,ADD,Implicit
FWSS,A-,features,ADD,Implicit
FWSS,velvet,has,ADD,Implicit
FWSS,dream,cut,ADD,Implicit
FWSS,occasion,has,ADD,Implicit
FWSS,style,Look,ADD,Implicit
FWSS,Dress,says,ADD,Implicit
FWSS,neck,goes,ADD,Implicit
FWSS,Alice,has,ADD,Implicit
FWSS,Vegan,dyed,ADD,Implicit
FWSS,Jealyn,gives,ADD,Implicit
FWSS,event,closes,ADD,Implicit
FWSS,black,viscose,ADD,Implicit
FWSS,maxi,makes,ADD,Implicit
FWSS,Esilca,sleeved,ADD,Implicit
FWSS,crepe,has,ADD,Implicit
FWSS,wear,Dress,ADD,Implicit
FWSS,zebra,striped,ADD,Implicit
FWSS,polyester,drying,ADD,Implicit
FWSS,goddess,comes,ADD,Implicit
FWSS,Park,decide,ADD,Implicit
FWSS,flannel,features,ADD,Implicit
FWSS,Maud,channelling,ADD,Implicit
FWSS,boatneck,falls,ADD,Implicit
FWSS,Torn,cut,ADD,Implicit
FWSS,winter,works,ADD,Implicit
FWSS,look,gives,ADD,Implicit
FWSS,kimono,inspired,ADD,Implicit
FWSS,Yasmin,features,ADD,Implicit
FWSS,hems,features,ADD,Implicit
FWSS,Cilla,has,ADD,Implicit
FWSS,Margit,inspired,ADD,Implicit
FWSS,buttoning,dressed,ADD,Implicit
FWSS,chiffon,ensures,ADD,Implicit
FWSS,swing,made,ADD,Implicit
FWSS,Female,decide,ADD,Implicit
FWSS,night,twisted,ADD,Implicit
FWSS,Rodebjer,ends,ADD,Implicit
FWSS,silhouette,creates,ADD,Implicit
FWSS,Ted,closes,ADD,Implicit
FWSS,texture,paired,ADD,Implicit
FWSS,%,printed,ADD,Implicit
FWSS,shape,falls,ADD,Implicit
FWSS,bandage,Look,ADD,Implicit
FWSS,Sena,features,ADD,Implicit
FWSS,crochet,features,ADD,Implicit
FWSS,cherry,features,ADD,Implicit
FWSS,espadrilles,dress,ADD,Implicit
FWSS,linen,introduces,ADD,Implicit
FWSS,pockets,chambray,ADD,Implicit
FWSS,shapes,beaded,ADD,Implicit
FWSS,multi,colored,ADD,Implicit
FWSS,pearls,closes,ADD,Implicit
FWSS,frill,Pair,ADD,Implicit
FWSS,neckline,gets,ADD,Implicit
FWSS,Sandro,featuring,ADD,Implicit
FWSS,lacing,features,ADD,Implicit
FWSS,sequin,features,ADD,Implicit
FWSS,kind,provides,ADD,Implicit
FWSS,denim,ruffled,ADD,Implicit
FWSS,belt,has,ADD,Implicit
FWSS,simple,features,ADD,Implicit
FWSS,corset,go,ADD,Implicit
FWSS,flowy,printed,ADD,Implicit
FWSS,class,says,ADD,Implicit
FWSS,Carin,built,ADD,Implicit
FWSS,button,get,ADD,Implicit
FWSS,quality,give,ADD,Implicit
FWSS,item,features,ADD,Implicit
FWSS,halter,draped,ADD,Implicit
FWSS,bodice,has,ADD,Implicit
FWSS,Faithfull,gathered,ADD,Implicit
FWSS,Features,Look,ADD,Implicit
FWSS,Elisa,wear,ADD,Implicit
FWSS,pintuck,features,ADD,Implicit
FWSS,Berle,made,ADD,Implicit
FWSS,brand,cut,ADD,Implicit
FWSS,signature,features,ADD,Implicit
FWSS,embroidery,features,ADD,Implicit
FWSS,colors,features,ADD,Implicit
FWSS,day,begins,ADD,Implicit
FWSS,mesh,creates,ADD,Implicit
FWSS,gold,combines,ADD,Implicit
FWSS,staple,features,ADD,Implicit
FWSS,Irina,features,ADD,Implicit
FWSS,cardigan,inspired,ADD,Implicit
FWSS,blazer,has,ADD,Implicit
FWSS,Susann,has,ADD,Implicit
FWSS,form,fitted,ADD,Implicit
FWSS,jacket,has,ADD,Implicit
FWSS,blouse,features,ADD,Implicit
FWSS,IBEN,has,ADD,Implicit
FWSS,material,cut,ADD,Implicit
FWSS,GANNI,sits,ADD,Implicit
FWSS,Missoni,give,ADD,Implicit
FWSS,DAY,features,ADD,Implicit
FWSS,Joyce,made,ADD,Implicit
FWSS,tie,features,ADD,Implicit
FWSS,Coast,mermaid,ADD,Implicit
FWSS,multicolor,ribbed,ADD,Implicit
FWSS,seasons,gives,ADD,Implicit
FWSS,arms,comes,ADD,Implicit
FWSS,skirt,fastening,ADD,Implicit
FWSS,shift,cut,ADD,Implicit
FWSS,Dre,closes,ADD,Implicit
FWSS,sequins,features,ADD,Implicit
FWSS,chunky,dressed,ADD,Implicit
FWSS,split,features,ADD,Implicit
FWSS,Sanella,has,ADD,Implicit
FWSS,Rid,has,ADD,Implicit
FWSS,Trinny,has,ADD,Implicit
FWSS,neck,makes,ADD,Implicit
FWSS,blouse,inspired,ADD,Implicit
FWSS,coat,comes,ADD,Implicit
FWSS,Maurice,made,ADD,Implicit
FWSS,menswear,has,ADD,Implicit
Bennington,Gitte,made,ADD,Implicit
Bennington,Silje,features,ADD,Implicit
Bennington,Bente,hope,ADD,Implicit
Bennington,Barbro,cut,ADD,Implicit
Bennington,Wabi,Features,ADD,Implicit
Bennington,Ruth,sleeved,ADD,Implicit
Bennington,RUTH,sleeved,ADD,Implicit
Bennington,Sealiner,has,ADD,Implicit
Bennington,Dreamer,made,ADD,Implicit
Bennington,Bravo,has,ADD,Implicit
Bennington,Kate,gives,ADD,Implicit
Bennington,Good,made,ADD,Implicit
Bennington,Yugen,features,ADD,Implicit
Bennington,Tove,Features,ADD,Implicit
Bennington,Tearz,looks,ADD,Implicit
Bennington,November,fitted,ADD,Implicit
Bennington,dress,features,ADD,Implicit
Bennington,Luna,comes,ADD,Implicit
Bennington,V,features,ADD,Implicit
Bennington,Fever,features,ADD,Implicit
Bennington,Tonoko,features,ADD,Implicit
Bennington,Deep,has,ADD,Implicit
Bennington,Tina,ribbed,ADD,Implicit
Bennington,Herdis,inspired,ADD,Implicit
Bennington,weight,comes,ADD,Implicit
Bennington,Synove,comes,ADD,Implicit
Bennington,Fukinsei,feels,ADD,Implicit
Bennington,Daniela,come,ADD,Implicit
Bennington,Rakel,has,ADD,Implicit
sun,fun,catching,ADD,Implicit
sun,wrap,features,ADD,Implicit
sun,jacquard,has,ADD,Implicit
sun,fabric,made,ADD,Implicit
sun,Ane,makes,ADD,Implicit
sun,satin,made,ADD,Implicit
sun,viscose,fitted,ADD,Implicit
sun,sleeves,has,ADD,Implicit
sun,Peony,features,ADD,Implicit
sun,ruffles,create,ADD,Implicit
sun,sleeve,ruffled,ADD,Implicit
sun,Nila,has,ADD,Implicit
sun,color,makes,ADD,Implicit
sun,lace,made,ADD,Implicit
sun,silk,creates,ADD,Implicit
sun,Work,wrap,ADD,Implicit
sun,brocade,features,ADD,Implicit
sun,Pauline,lined,ADD,Implicit
sun,Micro,dropped,ADD,Implicit
sun,fit,gives,ADD,Implicit
sun,summer,has,ADD,Implicit
sun,Set,features,ADD,Implicit
sun,stripe,sleeve,ADD,Implicit
sun,cut,makes,ADD,Implicit
sun,detales,has,ADD,Implicit
sun,vegan,dyed,ADD,Implicit
sun,Enjoy,wear,ADD,Implicit
sun,pattern,features,ADD,Implicit
sun,parts,features,ADD,Implicit
sun,line,features,ADD,Implicit
sun,sweetheart,features,NO CHANGE,Implicit
sun,slip,allow,NO CHANGE,Implicit
sun,wool,fitted,NO CHANGE,Implicit
sun,occasions,Rent,NO CHANGE,Implicit
sun,leather,wear,NO CHANGE,Implicit
sun,Aurora,has,NO CHANGE,Implicit
sun,midi,has,NO CHANGE,Implicit
sun,silhoette,gives,NO CHANGE,Implicit
sun,body,features,NO CHANGE,Implicit
sun,touch,features,NO CHANGE,Implicit
sun,beauty,has,NO CHANGE,Implicit
sun,Hadiya,features,NO CHANGE,Implicit
sun,print,featuring,NO CHANGE,Implicit
sun,Holzweiler,comes,NO CHANGE,Implicit
sun,details,contour,NO CHANGE,Implicit
sun,iridescent,frame,NO CHANGE,Implicit
sun,knee,cut,NO CHANGE,Implicit
sun,shirt,dressed,NO CHANGE,Implicit
sun,star,allows,NO CHANGE,Implicit
sun,Button,flowing,NO CHANGE,Implicit
sun,features,tiered,NO CHANGE,Implicit
sun,timeless,has,NO CHANGE,Implicit
sun,waist,lined,NO CHANGE,Implicit
sun,fall,pleated,NO CHANGE,Implicit
sun,cotton,has,NO CHANGE,Implicit
sun,Aida,made,NO CHANGE,Implicit
sun,v,drapes,NO CHANGE,Implicit
sun,midnight,wins,NO CHANGE,Implicit
sun,zipper,features,NO CHANGE,Implicit
sun,eye,features,NO CHANGE,Implicit
sun,cocktail,adds,NO CHANGE,Implicit
sun,ways,knit,NO CHANGE,Implicit
sun,Kada,shaped,NO CHANGE,Implicit
sun,peplum,knit,NO CHANGE,Implicit
sun,smocking,falls,NO CHANGE,Implicit
sun,year,dress,NO CHANGE,Implicit
sun,Sanne,has,NO CHANGE,Implicit
sun,Urban,has,NO CHANGE,Implicit
sun,number,decide,NO CHANGE,Implicit
sun,silky,features,NO CHANGE,Implicit
sun,sparkles,built,NO CHANGE,Implicit
sun,cobalt,Dress,NO CHANGE,Implicit
sun,dots,covered,NO CHANGE,Implicit
sun,party,going,NO CHANGE,Implicit
sun,length,provides,NO CHANGE,Implicit
sun,flower,Embellished,NO CHANGE,Implicit
sun,ROTATE,closes,NO CHANGE,Implicit
sun,sweater,has,NO CHANGE,Implicit
sun,Kaftan,Say,NO CHANGE,Implicit
sun,A-,features,NO CHANGE,Implicit
sun,velvet,has,NO CHANGE,Implicit
sun,dream,cut,NO CHANGE,Implicit
sun,occasion,has,NO CHANGE,Implicit
sun,style,Look,NO CHANGE,Implicit
sun,Dress,says,NO CHANGE,Implicit
sun,neck,goes,NO CHANGE,Implicit
sun,Alice,has,NO CHANGE,Implicit
sun,Vegan,dyed,NO CHANGE,Implicit
sun,Jealyn,gives,NO CHANGE,Implicit
sun,V,has,NO CHANGE,Implicit
sun,event,closes,NO CHANGE,Implicit
sun,black,viscose,NO CHANGE,Implicit
sun,maxi,makes,NO CHANGE,Implicit
sun,Esilca,sleeved,NO CHANGE,Implicit
sun,crepe,has,NO CHANGE,Implicit
sun,wear,Dress,NO CHANGE,Implicit
sun,zebra,striped,NO CHANGE,Implicit
sun,polyester,drying,NO CHANGE,Implicit
sun,goddess,comes,NO CHANGE,Implicit
sun,Park,decide,NO CHANGE,Implicit
sun,FWSS,features,NO CHANGE,Implicit
sun,flannel,features,NO CHANGE,Implicit
sun,Maud,channelling,NO CHANGE,Implicit
sun,boatneck,falls,NO CHANGE,Implicit
sun,Torn,cut,NO CHANGE,Implicit
sun,winter,works,NO CHANGE,Implicit
sun,look,gives,NO CHANGE,Implicit
sun,kimono,inspired,NO CHANGE,Implicit
sun,Yasmin,features,NO CHANGE,Implicit
sun,hems,features,NO CHANGE,Implicit
sun,Cilla,has,NO CHANGE,Implicit
sun,Margit,inspired,NO CHANGE,Implicit
sun,buttoning,dressed,NO CHANGE,Implicit
sun,chiffon,ensures,NO CHANGE,Implicit
sun,swing,made,NO CHANGE,Implicit
sun,Female,decide,NO CHANGE,Implicit
sun,night,twisted,NO CHANGE,Implicit
sun,Rodebjer,ends,NO CHANGE,Implicit
sun,silhouette,creates,NO CHANGE,Implicit
sun,Ted,closes,NO CHANGE,Implicit
sun,texture,paired,NO CHANGE,Implicit
sun,%,printed,NO CHANGE,Implicit
sun,shape,falls,NO CHANGE,Implicit
sun,bandage,Look,NO CHANGE,Implicit
sun,Sena,features,NO CHANGE,Implicit
sun,crochet,features,NO CHANGE,Implicit
sun,cherry,features,NO CHANGE,Implicit
sun,espadrilles,dress,NO CHANGE,Implicit
sun,linen,introduces,NO CHANGE,Implicit
sun,pockets,chambray,NO CHANGE,Implicit
sun,shapes,beaded,NO CHANGE,Implicit
sun,multi,colored,NO CHANGE,Implicit
sun,pearls,closes,NO CHANGE,Implicit
sun,frill,Pair,NO CHANGE,Implicit
sun,neckline,gets,NO CHANGE,Implicit
sun,Sandro,featuring,NO CHANGE,Implicit
sun,lacing,features,NO CHANGE,Implicit
sun,sequin,features,NO CHANGE,Implicit
sun,kind,provides,NO CHANGE,Implicit
sun,denim,ruffled,NO CHANGE,Implicit
sun,belt,has,NO CHANGE,Implicit
sun,simple,features,NO CHANGE,Implicit
sun,corset,go,NO CHANGE,Implicit
sun,flowy,printed,NO CHANGE,Implicit
sun,class,says,NO CHANGE,Implicit
sun,Carin,built,NO CHANGE,Implicit
sun,button,get,NO CHANGE,Implicit
sun,quality,give,NO CHANGE,Implicit
sun,item,features,NO CHANGE,Implicit
sun,halter,draped,NO CHANGE,Implicit
sun,bodice,has,NO CHANGE,Implicit
sun,Faithfull,gathered,NO CHANGE,Implicit
sun,Features,Look,NO CHANGE,Implicit
sun,Elisa,wear,NO CHANGE,Implicit
sun,pintuck,features,NO CHANGE,Implicit
sun,Berle,made,NO CHANGE,Implicit
sun,brand,cut,NO CHANGE,Implicit
sun,signature,features,NO CHANGE,Implicit
sun,embroidery,features,NO CHANGE,Implicit
sun,colors,features,NO CHANGE,Implicit
sun,day,begins,NO CHANGE,Implicit
sun,mesh,creates,NO CHANGE,Implicit
sun,gold,combines,NO CHANGE,Implicit
sun,staple,features,NO CHANGE,Implicit
sun,Irina,features,NO CHANGE,Implicit
sun,cardigan,inspired,NO CHANGE,Implicit
sun,blazer,has,NO CHANGE,Implicit
sun,Susann,has,NO CHANGE,Implicit
sun,form,fitted,NO CHANGE,Implicit
sun,jacket,has,NO CHANGE,Implicit
sun,blouse,features,NO CHANGE,Implicit
sun,IBEN,has,NO CHANGE,Implicit
sun,material,cut,NO CHANGE,Implicit
sun,GANNI,sits,NO CHANGE,Implicit
sun,Missoni,give,NO CHANGE,Implicit
sun,DAY,features,NO CHANGE,Implicit
sun,Joyce,made,NO CHANGE,Implicit
sun,tie,features,NO CHANGE,Implicit
sun,Coast,mermaid,NO CHANGE,Implicit
sun,multicolor,ribbed,NO CHANGE,Implicit
sun,seasons,gives,NO CHANGE,Implicit
sun,arms,comes,NO CHANGE,Implicit
sun,skirt,fastening,NO CHANGE,Implicit
sun,shift,cut,NO CHANGE,Implicit
sun,Dre,closes,NO CHANGE,Implicit
sun,sequins,features,NO CHANGE,Implicit
sun,chunky,dressed,NO CHANGE,Implicit
sun,split,features,NO CHANGE,Implicit
jumpsuit,dress,catching,NO CHANGE,Implicit
jumpsuit,GAP,made,NO CHANGE,Implicit
